,index,City Name,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind-Speed,Wind-Direction
369,291,Sainte-Rose,re,-21.13,55.8,80.62,65,20,20.8,120
370,704,Itarema,br,-2.92,-39.92,76.17,95,48,6.73,131.508
371,1827,Merrill,us,42.03,-121.6,50,87,90,10.29,270
372,1677,Peniche,pt,39.36,-9.38,55.4,100,40,4.7,150
373,1516,Medea,dz,36.27,2.77,60.8,100,20,3.71,129.008
374,130,Sydney,au,-33.85,151.22,68.18,55,0,11.41,60
375,447,Riachao Das Neves,br,-11.75,-44.91,71.22,61,56,8.63,124.508
376,1359,Ahuimanu,us,21.44,-157.84,75.16,83,75,13.87,70
377,2062,Great Yarmouth,gb,52.61,1.73,55.4,100,36,5.82,20
378,1287,Ribeira Grande,pt,38.52,-28.7,59,82,20,8.05,20
379,1493,Zhoukou,cn,33.63,114.64,83.46,79,8,4.94,278.508
380,988,Sulat,ph,11.81,125.45,86.34,87,88,9.19,87.5081
381,1505,Tucumcari,us,35.17,-103.73,69.8,32,1,4.7,190
382,790,Idenao,cm,4.25,9,75.27,100,80,1.59,304.508
383,913,Kindia,gn,10.05,-12.86,69.87,99,92,2.59,103.508
384,245,Filadelfia,py,-22.35,-60.04,60.51,84,48,2.71,124.008
385,2245,Nizhniy Kuranakh,ru,58.84,125.49,70.14,36,0,3.49,97.0081
386,1965,Aleksandrov Gay,ru,50.14,48.57,57.99,38,0,25.3,35.5081
387,537,Paita,pe,-5.09,-81.11,64.74,92,0,3.6,173.508
388,468,Pimentel,pe,-6.84,-79.94,64.4,88,75,14.99,190
389,659,Manta,ec,-0.95,-80.73,71.6,83,75,3.36,240
390,2394,Deputatskiy,ru,69.3,139.9,37.38,99,44,10.76,320.508
391,1966,Aksay,kz,51.17,53.01,53.4,56,0,23.06,19.5081
392,389,Nampula,mz,-15.12,39.26,75.2,88,75,4.7,120
393,2304,Lapua,fi,62.97,23.01,62.46,42,0,4.7,250
394,1232,Danshui,cn,22.81,114.46,90.3,69,20,10.2,207.008
395,2125,Novodugino,ru,55.63,34.3,58.71,73,0,4.38,119.008
396,1042,Pedernales,do,18.04,-71.74,77.97,100,0,14.34,86.0081
397,1621,Shelburne,ca,44.08,-80.2,69.8,64,1,5.82,230
398,1586,Sayat,tm,38.78,63.88,93.2,9,0,9.17,200
399,2317,Noyabrsk,ru,63.2,75.45,34.05,71,36,12.55,315.008
400,1500,Morro Bay,us,35.37,-120.85,53.55,93,90,4.7,290
401,2094,Magdagachi,ru,53.45,125.8,64.74,49,0,3.71,28.0081
402,1582,Bandar-E Anzali,ir,37.47,49.46,82.4,65,0,4.7,350
403,2302,Timra,se,62.49,17.33,61.68,48,0,10.29,320
404,804,Pantai Remis,my,4.46,100.63,82.87,66,75,9.17,280
405,296,Poindimie,nc,-20.93,165.33,69.6,100,92,19.37,122.508
406,233,Roebourne,au,-20.77,117.15,79.14,36,44,10.87,204.508
407,1297,Iranshahr,ir,27.21,60.69,96.8,13,0,6.93,260
408,1150,Jagdalpur,in,19.09,82.02,96.69,56,0,4.94,218.508
409,1472,Tripoli,ly,32.88,13.19,69.8,68,5,6.93,100
410,1419,Torbay,ca,47.66,-52.73,36.84,96,92,24.29,139.008
411,1267,Dali,cn,25.6,100.24,69.06,79,44,2.15,280.508
412,1522,Platanos,gr,35.47,23.6,71.6,73,75,17.25,353.008
413,1488,Leh,in,34.16,77.58,23.43,98,56,2.04,142.008
414,355,Vohibinany,mg,-17.35,49.03,69.06,92,88,2.93,187.508
415,1807,Baruun-Urt,mn,46.68,113.28,56.28,69,32,17.13,311.008
416,2305,Kuopio,fi,62.89,27.68,66.2,45,0,5.82,270
417,2404,Aasiaat,gl,68.71,-52.87,30.99,88,0,14.79,32.0081
418,206,Saint-Pierre,re,-21.34,55.48,80.38,48,0,4.7,310
419,2060,Skerries,ie,53.58,-6.11,53.6,87,75,11.41,30
420,579,Carauari,br,-4.88,-66.9,73.02,95,68,2.48,17.0081
421,1667,Streator,us,41.12,-88.84,69.35,94,1,6.93,260
422,340,Mineiros,br,-17.57,-52.55,61.5,75,0,6.73,114.008
423,1172,Santa Cruz Del Sur,cu,20.71,-78,73.56,96,92,8.3,103.508
424,2382,Usinsk,ru,66,57.56,40.98,97,88,8.41,283.008
425,610,Madang,pg,-5.21,145.81,80.49,95,44,4.72,65.5081
426,1046,Ponta Do Sol,cv,17.2,-25.09,69.51,100,92,16.24,44.5081
427,676,Yangambi,cd,0.77,24.47,71.31,100,80,3.15,311.008
428,358,Grand Gaube,mu,-20.01,57.66,80.6,69,75,16.11,100
429,755,Aketi,cd,2.74,23.78,71.94,97,88,3.04,240.508
430,1013,Umm Kaddadah,sd,13.6,26.69,78.69,68,8,7.18,196.508
431,199,Bethanien,na,-26.5,17.16,36.84,69,0,2.82,267.508
432,2397,Srednekolymsk,ru,67.46,153.71,46.29,52,44,3.6,26.5081
433,1554,Winfield,us,41.41,-87.28,70.59,100,40,3.36,180
434,1804,Saryozek,kz,44.36,77.98,82.2,13,0,5.61,100.008
435,1265,Lala,in,24.55,92.6,84.09,90,88,3.83,169.508
436,1164,Bucerias,mx,20.76,-105.33,75.2,94,5,3.38,303.008
437,1724,Le Mars,us,42.79,-96.17,67.71,68,1,2.93,14.0081
438,1155,Pakxan,la,18.39,103.66,82.92,80,76,2.71,184.508
439,1412,San Angelo,us,31.46,-100.44,82.4,48,1,9.17,180
440,870,Rotifunk,sl,8.23,-12.68,74.37,95,92,2.93,12.5081
441,2203,Okhotsk,ru,59.36,143.24,46.02,74,20,8.97,117.008
442,677,Goma,cd,-1.67,29.23,62.49,100,80,2.15,119.508
443,1367,Uvalde,us,29.21,-99.79,75.2,69,1,7.96,122.508
444,1279,Galveston,us,40.58,-86.19,72.63,83,90,5.82,310
445,978,Omalur,in,11.74,78.05,88.86,62,36,4.05,308.008
446,1205,Wahiawa,us,21.5,-158.02,75.22,83,75,13.87,70
447,1371,Lakeside,us,37.61,-77.48,72.5,78,1,6.93,190
448,1442,Narang,pk,32.43,73.82,104,11,0,4.7,50
449,1054,Ayorou,ne,14.73,0.92,82.56,58,24,11.99,234.008
450,1733,Muros,es,42.77,-9.06,53.6,100,75,4.7,40
451,120,Sao Joao Da Barra,br,-21.64,-41.05,73.56,100,92,9.75,135.508
452,1303,Musafirkhana,in,26.37,81.8,102.36,35,0,5.95,138.508
453,241,Antofagasta,cl,-23.65,-70.4,57.2,76,90,3.36,240
454,1147,Diu,in,20.71,70.98,99.57,35,0,12.88,311.008
455,1182,Nizwa,om,22.93,57.53,85.44,59,8,3.94,152.508
456,910,Maturin,ve,9.75,-63.18,77.16,78,20,4.5,68.5081
457,636,Kisesa,tz,-2.55,33.05,70.77,84,12,12.44,125.008
458,1255,Doha,qa,25.29,51.53,91.4,43,0,8.05,360
459,847,Sabang,id,1.17,120.82,84.54,100,56,1.7,279.508
460,803,Wattegama,lk,7.35,80.68,76.98,92,88,6.51,204.008
461,297,Tadine,nc,-21.55,167.88,73.56,100,92,17.58,131.008
462,92,Maryborough,au,-25.54,152.7,66.27,74,76,5.95,127.008
463,2186,Ust-Ishim,ru,57.69,71.17,47.28,67,92,8.19,64.5081
464,1624,Colares,pt,38.8,-9.45,54.48,87,20,3.36,350
465,1038,La Esperanza,hn,14.31,-88.18,71.6,100,90,3.36,200
466,1462,Camden,us,39.94,-75.12,71.24,78,40,5.82,240
467,1675,Bay Roberts,ca,47.58,-53.28,38.37,94,56,14.34,143.008
468,561,Hambantota,lk,6.12,81.12,78.24,100,92,15.01,236.008
469,1968,Dombarovskiy,ru,50.76,59.54,47.1,93,92,17.47,20.5081
470,142,Lady Frere,za,-31.7,27.23,45.57,100,68,3.27,314.508
471,1319,Villa Union,mx,23.2,-106.23,75.2,78,40,4.7,90
472,1292,Abnub,eg,27.27,31.15,78.6,55,0,4.38,296.008
473,1363,San Felipe,mx,31.02,-114.84,76.71,91,0,3.71,161.508
474,1339,Dalbandin,pk,28.9,64.41,92.01,14,24,3.04,255.008
475,1936,Swift Current,ca,50.29,-107.8,60.8,51,1,3.36,150
476,773,Butaritari,ki,3.07,172.79,83.28,100,80,10.87,82.5081
477,1404,Severo-Kurilsk,ru,50.68,156.12,37.2,99,88,10.31,97.0081
478,57,Trelew,ar,-43.25,-65.31,54.93,37,48,13.22,319.508
479,139,Oranjemund,na,-28.55,16.43,59.43,99,8,13.22,149.008
480,862,Garachine,pa,8.06,-78.36,75.09,100,92,8.19,155.508
481,2371,Rorvik,no,64.86,11.24,50,71,40,4.7,260
482,128,Mildura,au,-34.18,142.16,63.84,69,56,7.4,40.5081
483,732,Hilo,us,19.71,-155.08,75.2,78,90,17.25,75.5081
484,1915,Ayagoz,kz,47.96,80.43,76.89,30,0,4.38,178.008
485,2033,Orlik,ru,52.51,99.83,37.11,60,8,3.71,276.508
486,2104,Terrace,ca,54.52,-128.61,46.4,81,75,12.75,190
487,628,Caucaia,br,-3.73,-38.66,77,100,40,8.05,130
488,1817,Ucluelet,ca,48.94,-125.55,47.19,86,0,1.7,255.508
489,276,Panorama,br,-21.35,-51.86,61.59,76,0,9.42,121.008
490,2338,Ostersund,se,63.18,14.64,48.2,81,0,12.75,290
491,310,Abaete,br,-19.16,-45.45,60.24,93,76,3.38,152.008
492,2005,Haverfordwest,gb,51.8,-4.97,53.6,93,88,5.82,50
493,1655,Yamada,jp,36.58,137.08,75,68,40,10.29,10
494,895,Ca Mau,vn,9.18,105.15,87.24,92,80,1.59,144.008
495,962,Sikasso,ml,11.32,-5.68,69.96,96,80,14.9,238.008
496,760,Mandera,ke,3.94,41.87,86.25,52,32,14.23,208.508
497,1795,Divnomorskoye,ru,44.5,38.13,76.44,59,24,3.49,28.5081
498,314,Outjo,na,-20.11,16.16,43.77,66,0,3.6,110.508
499,1662,Craig,us,40.52,-107.55,49.55,53,1,4.72,209.008
500,894,Ron Phibun,th,8.18,99.85,86,74,40,6.93,100
501,2239,Yeniseysk,ru,58.45,92.17,53.49,67,92,3.71,205.008
502,772,Ternate,id,0.8,127.4,85.26,100,20,4.16,252.508
503,860,Parrita,cr,9.52,-84.33,68,94,75,6.93,220
504,2026,Ekibastuz,kz,51.72,75.32,79.86,42,0,19.71,233.008
505,182,Danielskuil,za,-28.19,23.54,38.01,70,0,0.69,85.5081
506,695,Muisne,ec,0.61,-80.02,72.48,98,76,2.93,212.008
507,2356,Sangar,ru,63.92,127.47,63.21,35,0,7.4,301.008
508,1816,Kurilsk,ru,45.23,147.88,41.25,93,92,18.92,277.008
509,73,Lebu,cl,-37.62,-73.65,56.46,98,92,18.03,352.008
510,2006,Cheltenham,gb,51.9,-2.07,54.77,100,90,10.29,40
511,613,Buala,sb,-8.15,159.59,82.74,92,56,3.94,112.008
512,777,Ixtapa,mx,20.71,-105.21,75.2,94,5,1.14,83.0081
513,406,Ayacucho,pe,-13.16,-74.23,27.3,90,32,3.49,276.008
514,148,Muswellbrook,au,-32.27,150.89,61.5,77,0,2.04,122.008
515,368,Faanui,pf,-16.48,-151.75,81.3,100,80,18.03,95.0081
516,185,Inhambane,mz,-23.87,35.38,68,100,90,6.62,94.0081
517,1510,Morganton,us,35.75,-81.69,67.1,100,90,1.81,193.508
518,820,Puerto Carreno,co,6.19,-67.49,68.25,98,56,1.92,6.50812
519,401,Lakatoro,vu,-16.11,167.42,75.2,94,90,5.82,160
520,183,Ventersburg,za,-28.08,27.14,43.05,81,0,2.93,31.5081
521,1921,Zalantun,cn,48,122.72,62.67,64,0,8.52,47.0081
522,109,Swan Hill,au,-35.34,143.56,60.42,79,24,5.61,39.5081
523,1030,Tuy Hoa,vn,13.08,109.3,87.69,74,92,0.02,328.008
524,1321,Abbeville,us,29.97,-92.13,72.25,100,90,4.72,217.508
525,1293,Tahta,eg,26.77,31.5,78.6,55,0,4.38,296.008
526,1521,Methoni,gr,36.82,21.7,69.8,64,20,6.93,350
527,1496,Hirado,jp,33.32,129.49,78.8,57,20,17.22,10
528,1536,Korla,cn,41.76,86.15,69.51,48,0,4.16,181.008
529,2433,Dudinka,ru,69.41,86.18,31.17,100,88,20.15,173.008
530,693,Lazaro Cardenas,mx,28.39,-105.62,68.7,33,0,6.17,33.0081
531,2164,Letterkenny,ie,54.95,-7.73,57.2,82,20,11.41,40
532,1445,Pokhara,np,28.21,83.99,71.58,81,32,2.26,179.508
533,1443,Sarahan,in,31.51,77.79,36.03,79,0,1.03,324.508
534,600,Kihurio,tz,-4.47,38.07,66.27,98,68,3.6,203.008
535,612,Kieta,pg,-6.22,155.63,81.57,96,56,3.94,91.0081
536,1148,Ahmadnagar,in,19.09,74.75,98.76,30,0,13.89,337.508
537,1136,Constanza,do,18.91,-70.74,75.2,94,40,9.17,120
538,2260,Fagernes,no,60.99,9.24,47.91,64,0,2.93,328.508
539,2294,Fairbanks,us,64.84,-147.72,55.98,50,1,3.15,231.508
540,781,Anapoima,co,4.55,-74.54,55.4,87,75,4.7,40
541,2334,Raudeberg,no,61.99,5.14,52.66,76,0,4.7,250
542,1393,Jumla,np,29.28,82.18,51.96,68,0,1.7,358.008
543,1237,Tateyama,jp,36.66,137.31,69.8,68,40,10.29,10
544,942,Dinagat,ph,9.96,125.59,86.7,85,92,9.64,70.5081
545,2089,Khuzhir,ru,53.19,107.35,42.15,76,48,6.73,214.508
546,1140,Pombas,cv,17.15,-25.02,69.51,100,92,16.24,44.5081
547,532,Tual,id,-5.67,132.75,78.24,100,76,1.81,28.0081
548,214,Poya,nc,-21.35,165.16,72.3,100,92,15.23,96.0081
549,1372,Merritt Island,us,28.54,-80.67,73.17,100,90,13.22,168.008
550,951,Nargana,pa,9.44,-78.59,77.7,100,80,2.59,175.508
551,1610,Price,us,39.6,-110.81,60.8,12,1,9.17,50
552,1135,Jeremie,ht,18.65,-74.12,79.14,96,44,9.19,129.508
553,961,Siguiri,gn,11.42,-9.17,70.23,99,80,4.38,180.008
554,669,Tutoia,br,-2.76,-42.27,73.56,97,36,2.48,72.0081
555,646,Pangkalanbuun,id,-2.68,111.62,82.38,94,92,3.6,112.008
556,2250,Tilichiki,ru,60.47,166.1,36.57,97,76,4.16,155.008
557,1881,Hibbing,us,47.43,-92.94,65.44,68,90,9.17,260
558,395,Boyolangu,id,-8.09,111.9,80.04,91,44,5.5,190.508
559,1377,Nalut,ly,31.86,10.98,68.34,58,0,7.52,113.508
560,985,Ransang,ph,8.96,117.58,84.09,97,24,1.92,52.0081
561,1802,Karatau,kz,43.18,70.46,84.99,17,0,4.83,78.0081
562,2132,Karabash,ru,55.49,60.21,44.94,60,12,10.31,16.5081
563,1670,State College,us,40.79,-77.86,65.61,82,1,3.38,226.508
564,1256,Sharjah,ae,25.36,55.39,93.15,41,0,12.75,190
565,638,Lamu,ke,-2.27,40.9,76.26,100,68,11.88,187.508
566,1544,Izumo,jp,35.37,132.75,79.79,34,20,8.05,260
567,1884,Timmins,ca,48.48,-81.33,51.8,87,90,8.05,60
568,1799,Shetpe,kz,44.14,52.16,91.2,15,32,5.61,325.508
569,40,Christchurch,nz,-43.53,172.64,46.4,81,56,9.17,80
570,1323,Callaway,us,46.98,-95.91,66.54,60,1,7.96,238.508
571,1062,Bajil,ye,15.06,43.29,95.52,23,0,3.71,277.008
572,685,Amuntai,id,-2.42,115.25,86.16,80,32,2.82,294.508
573,320,Miandrivazo,mg,-19.53,45.46,74.64,48,0,3.94,59.5081
574,856,Bolila,ph,6.37,125.57,85.8,89,8,5.61,103.008
575,2013,Wlodawa,pl,51.55,23.55,69.8,60,24,8.95,110
576,701,Mazagao,br,-0.12,-51.29,77,100,40,3.36,300
577,1561,Mastic Beach,us,40.77,-72.85,65.86,88,1,9.17,220
578,1558,Bluefield,us,37.27,-81.22,65.95,82,1,3.36,200
579,1828,Sault Sainte Marie,ca,46.49,-84.36,61.95,88,75,4.7,250
580,2040,Seryshevo,ru,51.09,128.38,64.02,78,32,4.61,95.0081
581,1200,Itoman,jp,26.12,127.67,85.17,79,75,14.99,210
582,64,General Roca,ar,-39.03,-67.58,37.4,93,0,4.7,290
583,1099,Kidal,ml,18.44,1.41,82.11,27,32,12.66,181.508
584,380,Sao Joao Do Paraiso,br,-15.31,-42.01,59.97,97,92,8.19,111.508
585,2234,Lokosovo,ru,61.13,74.84,38.82,63,48,7.52,336.008
586,2375,Tornio,fi,61.12,27.27,64.99,36,0,8.05,220
587,2253,Norman Wells,ca,65.28,-126.83,53.6,66,75,4.7,100
588,386,Mumbwa,zm,-14.99,27.06,63.57,63,0,10.87,95.0081
589,1365,San Buenaventura,mx,27.06,-101.55,73.47,51,8,3.94,113.008
590,1317,Ignacio Zaragoza,mx,20.02,-99.32,44.94,78,0,2.37,38.0081
591,1108,Najran,sa,17.54,44.22,87.8,16,0,3.83,228.008
592,1658,Eureka,us,40.8,-124.16,52.05,93,90,9.17,340
593,1653,Dandong,cn,40.12,124.37,75.27,39,0,7.96,192.508
594,1712,Kizukuri,jp,40.81,140.39,66.2,39,20,11.41,290
595,934,Batticaloa,lk,7.71,81.69,86.34,95,24,4.27,158.008
596,1061,Barentu,er,15.11,37.59,82.47,51,24,5.06,230.008
597,1170,Isla Mujeres,mx,21.23,-86.73,75.2,100,90,16.58,72.5081
598,754,Gemena,cd,3.25,19.78,69.6,99,80,2.26,33.5081
